idx,spf,ppd,upc,uppcc,apt,deg
2474,0.0,1.0,0.76,0.81,0.57,12.0
2475,0.69,1.5,0.76,0.89,0.35,102.4
2476,0.0,1.0,0.66,0.72,0.15,7.0
2479,0.0,1.0,0.83,0.84,0.76,169.0
2480,0.64,1.52,0.58,0.73,0.3,205.67
2481,0.0,1.0,0.65,0.87,0.11,3.0
2482,0.67,1.75,0.67,0.86,0.34,149.53
2484,0.76,1.73,0.61,0.81,0.26,40.42
2486,0.6,1.65,0.68,0.83,0.34,136.42
2487,0.0,1.0,0.5,0.5,0.5,1.0
2488,0.0,1.0,0.6,0.67,0.14,30.0
2489,0.39,1.04,0.8,0.83,0.39,156.0
2491,0.3,1.2,0.65,0.72,0.26,97.8
2493,0.72,1.85,0.56,0.74,0.24,377.44
2495,0.0,1.0,0.86,0.87,0.67,61.0
2497,0.62,1.39,0.77,0.87,0.34,53.44
2500,0.48,1.06,0.82,0.84,0.41,79.0
2501,0.59,1.54,0.63,0.77,0.27,169.11
2504,0.59,1.51,0.8,0.91,0.54,125.14
2505,0.72,1.82,0.58,0.77,0.22,51.45
2506,0.76,1.9,0.6,0.82,0.25,171.67
2508,0.58,1.36,0.69,0.82,0.37,77.5
2510,0.75,1.67,0.68,0.83,0.22,62.0
2512,0.63,1.27,0.8,0.9,0.44,75.0
2513,0.31,1.19,0.53,0.68,0.17,91.33
2515,0.58,1.56,0.69,0.83,0.41,170.5
2518,0.0,1.0,0.61,0.67,0.34,230.0
2519,0.0,1.0,0.52,0.63,0.19,45.0
2521,0.86,2.3,0.61,0.86,0.19,94.83
2522,0.0,1.0,0.43,0.86,0.14,1.0
2523,0.76,1.73,0.62,0.79,0.26,184.89
2525,0.0,1.0,0.52,0.6,0.15,14.0
2526,0.0,1.0,0.6,0.71,0.19,3.0
2529,0.65,1.48,0.69,0.83,0.31,82.4
2530,0.0,1.0,0.84,0.86,0.59,10.0
2532,0.37,1.15,0.72,0.77,0.34,59.33
2533,0.61,1.65,0.68,0.85,0.3,98.09
2534,0.72,1.58,0.68,0.85,0.36,219.8
2535,0.5,1.41,0.65,0.77,0.31,83.4
2536,0.0,1.0,0.61,0.74,0.17,31.0
2537,0.0,1.0,0.5,0.83,0.17,1.0
2538,0.0,1.0,0.42,0.73,0.19,4.0
2539,0.72,1.75,0.63,0.81,0.3,141.8
2541,0.0,1.0,1.0,1.0,1.0,1.0
2542,0.76,1.97,0.64,0.85,0.29,95.27
2543,0.88,2.47,0.6,0.86,0.18,18.57
2544,0.0,1.0,0.57,0.64,0.25,56.0
2545,0.65,1.64,0.6,0.77,0.21,234.33
2548,0.49,1.2,0.56,0.65,0.2,48.9
2549,0.56,1.4,0.77,0.86,0.45,109.25
2551,0.6,1.27,0.73,0.82,0.26,49.1
2552,0.0,1.0,0.51,0.64,0.2,35.0
2554,0.7,1.69,0.65,0.82,0.33,144.4
2555,0.64,1.48,0.75,0.86,0.36,117.57
2556,0.73,1.78,0.6,0.79,0.22,127.55
2558,0.0,1.0,0.63,0.7,0.45,19.0
2560,0.0,1.0,0.5,0.58,0.2,2.0
2561,0.74,1.75,0.68,0.87,0.25,65.46
2563,0.86,2.39,0.6,0.86,0.18,48.81
2564,0.76,1.84,0.64,0.85,0.25,59.38
2565,0.18,1.06,0.68,0.71,0.26,22.67
2566,0.0,1.0,0.52,0.69,0.15,8.0
2568,0.69,1.52,0.53,0.75,0.4,17.5
2570,0.83,2.0,0.67,0.9,0.2,18.33
2572,0.0,1.0,0.5,0.88,0.12,1.0
2573,0.0,1.0,0.45,0.56,0.17,13.0
2575,0.0,1.0,0.67,0.73,0.49,307.0
2578,0.69,1.76,0.62,0.8,0.27,89.0
2579,0.69,1.55,0.63,0.78,0.31,169.67
2580,0.57,1.51,0.66,0.79,0.26,69.5
2582,0.7,1.72,0.63,0.8,0.27,112.2
2584,0.82,1.99,0.61,0.82,0.21,105.95
